REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2020,Women,New Brunswick,,Construction,Unclassified enterprises
2020,Women,New Brunswick,,Other industry,Unclassified enterprises
2020,Women,New Brunswick,,Unclassified industry,Unclassified enterprises
2020,Men,New Brunswick,110.0,Total all industries,Total all corporations
2020,Men,New Brunswick,2.0,Finance,Total all corporations
2020,Men,New Brunswick,0.0,Utilities,Total all corporations
2020,Men,New Brunswick,30.0,Management of companies and enterprises,Total all corporations
2020,Men,New Brunswick,4.0,Distributive trade,Total all corporations
2020,Men,New Brunswick,3.0,Energy,Total all corporations
2020,Men,New Brunswick,23.0,Manufacturing,Total all corporations
2020,Men,New Brunswick,17.0,Construction,Total all corporations
2020,Men,New Brunswick,31.0,Other industry,Total all corporations
2020,Men,New Brunswick,0.0,Unclassified industry,Total all corporations
2020,Men,New Brunswick,0.0,Total all industries,Government business entities
2020,Men,New Brunswick,0.0,Finance,Government business entities
2020,Men,New Brunswick,0.0,Utilities,Government business entities
2020,Men,New Brunswick,0.0,Management of companies and enterprises,Government business entities
2020,Men,New Brunswick,0.0,Distributive trade,Government business entities
2020,Men,New Brunswick,0.0,Energy,Government business entities
2020,Men,New Brunswick,0.0,Manufacturing,Government business entities
2020,Men,New Brunswick,0.0,Construction,Government business entities
2020,Men,New Brunswick,0.0,Other industry,Government business entities
2020,Men,New Brunswick,0.0,Unclassified industry,Government business entities
2020,Men,New Brunswick,8.0,Total all industries,Publicly traded corporations
2020,Men,New Brunswick,0.0,Finance,Publicly traded corporations
2020,Men,New Brunswick,0.0,Utilities,Publicly traded corporations
2020,Men,New Brunswick,0.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,New Brunswick,0.0,Distributive trade,Publicly traded corporations
2020,Men,New Brunswick,0.0,Energy,Publicly traded corporations
2020,Men,New Brunswick,0.0,Manufacturing,Publicly traded corporations
2020,Men,New Brunswick,0.0,Construction,Publicly traded corporations
2020,Men,New Brunswick,8.0,Other industry,Publicly traded corporations
2020,Men,New Brunswick,0.0,Unclassified industry,Publicly traded corporations
2020,Men,New Brunswick,102.0,Total all industries,Private enterprises
2020,Men,New Brunswick,2.0,Finance,Private enterprises
2020,Men,New Brunswick,0.0,Utilities,Private enterprises
2020,Men,New Brunswick,30.0,Management of companies and enterprises,Private enterprises
2020,Men,New Brunswick,4.0,Distributive trade,Private enterprises
2020,Men,New Brunswick,3.0,Energy,Private enterprises
2020,Men,New Brunswick,23.0,Manufacturing,Private enterprises
2020,Men,New Brunswick,17.0,Construction,Private enterprises
2020,Men,New Brunswick,23.0,Other industry,Private enterprises
2020,Men,New Brunswick,0.0,Unclassified industry,Private enterprises
2020,Men,New Brunswick,,Total all industries,Unclassified enterprises
2020,Men,New Brunswick,,Finance,Unclassified enterprises
2020,Men,New Brunswick,,Utilities,Unclassified enterprises
2020,Men,New Brunswick,,Management of companies and enterprises,Unclassified enterprises
2020,Men,New Brunswick,,Distributive trade,Unclassified enterprises
2020,Men,New Brunswick,,Energy,Unclassified enterprises
2020,Men,New Brunswick,,Manufacturing,Unclassified enterprises
2020,Men,New Brunswick,,Construction,Unclassified enterprises
2020,Men,New Brunswick,,Other industry,Unclassified enterprises
2020,Men,New Brunswick,,Unclassified industry,Unclassified enterprises
2020,Women,Quebec,433.0,Total all industries,Total all corporations
2020,Women,Quebec,199.0,Finance,Total all corporations
2020,Women,Quebec,1.0,Utilities,Total all corporations
2020,Women,Quebec,88.0,Management of companies and enterprises,Total all corporations
2020,Women,Quebec,12.0,Distributive trade,Total all corporations
2020,Women,Quebec,6.0,Energy,Total all corporations
2020,Women,Quebec,17.0,Manufacturing,Total all corporations
2020,Women,Quebec,6.0,Construction,Total all corporations
2020,Women,Quebec,103.0,Other industry,Total all corporations
2020,Women,Quebec,1.0,Unclassified industry,Total all corporations
2020,Women,Quebec,0.0,Total all industries,Government business entities
2020,Women,Quebec,0.0,Finance,Government business entities
2020,Women,Quebec,0.0,Utilities,Government business entities
2020,Women,Quebec,0.0,Management of companies and enterprises,Government business entities
2020,Women,Quebec,0.0,Distributive trade,Government business entities
2020,Women,Quebec,0.0,Energy,Government business entities
2020,Women,Quebec,0.0,Manufacturing,Government business entities
2020,Women,Quebec,0.0,Construction,Government business entities
2020,Women,Quebec,0.0,Other industry,Government business entities
2020,Women,Quebec,0.0,Unclassified industry,Government business entities
2020,Women,Quebec,28.0,Total all industries,Publicly traded corporations
2020,Women,Quebec,12.0,Finance,Publicly traded corporations
2020,Women,Quebec,0.0,Utilities,Publicly traded corporations
2020,Women,Quebec,13.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,Quebec,0.0,Distributive trade,Publicly traded corporations
2020,Women,Quebec,0.0,Energy,Publicly traded corporations
2020,Women,Quebec,1.0,Manufacturing,Publicly traded corporations
2020,Women,Quebec,0.0,Construction,Publicly traded corporations
2020,Women,Quebec,2.0,Other industry,Publicly traded corporations
2020,Women,Quebec,0.0,Unclassified industry,Publicly traded corporations
2020,Women,Quebec,405.0,Total all industries,Private enterprises
2020,Women,Quebec,187.0,Finance,Private enterprises
2020,Women,Quebec,1.0,Utilities,Private enterprises
2020,Women,Quebec,75.0,Management of companies and enterprises,Private enterprises
2020,Women,Quebec,12.0,Distributive trade,Private enterprises
2020,Women,Quebec,6.0,Energy,Private enterprises
2020,Women,Quebec,16.0,Manufacturing,Private enterprises
2020,Women,Quebec,6.0,Construction,Private enterprises
2020,Women,Quebec,101.0,Other industry,Private enterprises
2020,Women,Quebec,1.0,Unclassified industry,Private enterprises
2020,Women,Quebec,,Total all industries,Unclassified enterprises
2020,Women,Quebec,,Finance,Unclassified enterprises
2020,Women,Quebec,,Utilities,Unclassified enterprises
2020,Women,Quebec,,Management of companies and enterprises,Unclassified enterprises
2020,Women,Quebec,,Distributive trade,Unclassified enterprises
2020,Women,Quebec,,Energy,Unclassified enterprises
2020,Women,Quebec,,Manufacturing,Unclassified enterprises
2020,Women,Quebec,,Construction,Unclassified enterprises
2020,Women,Quebec,,Other industry,Unclassified enterprises
2020,Women,Quebec,,Unclassified industry,Unclassified enterprises
2020,Men,Quebec,826.0,Total all industries,Total all corporations
2020,Men,Quebec,346.0,Finance,Total all corporations
2020,Men,Quebec,1.0,Utilities,Total all corporations
2020,Men,Quebec,134.0,Management of companies and enterprises,Total all corporations
2020,Men,Quebec,31.0,Distributive trade,Total all corporations
2020,Men,Quebec,17.0,Energy,Total all corporations
2020,Men,Quebec,50.0,Manufacturing,Total all corporations
2020,Men,Quebec,9.0,Construction,Total all corporations
2020,Men,Quebec,232.0,Other industry,Total all corporations
2020,Men,Quebec,6.0,Unclassified industry,Total all corporations
2020,Men,Quebec,0.0,Total all industries,Government business entities
2020,Men,Quebec,0.0,Finance,Government business entities
2020,Men,Quebec,0.0,Utilities,Government business entities
2020,Men,Quebec,0.0,Management of companies and enterprises,Government business entities
2020,Men,Quebec,0.0,Distributive trade,Government business entities
2020,Men,Quebec,0.0,Energy,Government business entities
2020,Men,Quebec,0.0,Manufacturing,Government business entities
2020,Men,Quebec,0.0,Construction,Government business entities
2020,Men,Quebec,0.0,Other industry,Government business entities
2020,Men,Quebec,0.0,Unclassified industry,Government business entities
2020,Men,Quebec,88.0,Total all industries,Publicly traded corporations
2020,Men,Quebec,27.0,Finance,Publicly traded corporations
2020,Men,Quebec,0.0,Utilities,Publicly traded corporations
2020,Men,Quebec,44.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,Quebec,1.0,Distributive trade,Publicly traded corporations
2020,Men,Quebec,0.0,Energy,Publicly traded corporations
2020,Men,Quebec,8.0,Manufacturing,Publicly traded corporations
2020,Men,Quebec,0.0,Construction,Publicly traded corporations
2020,Men,Quebec,8.0,Other industry,Publicly traded corporations
2020,Men,Quebec,0.0,Unclassified industry,Publicly traded corporations
2020,Men,Quebec,738.0,Total all industries,Private enterprises
2020,Men,Quebec,319.0,Finance,Private enterprises
2020,Men,Quebec,1.0,Utilities,Private enterprises
2020,Men,Quebec,90.0,Management of companies and enterprises,Private enterprises
2020,Men,Quebec,30.0,Distributive trade,Private enterprises
2020,Men,Quebec,17.0,Energy,Private enterprises
2020,Men,Quebec,42.0,Manufacturing,Private enterprises
2020,Men,Quebec,9.0,Construction,Private enterprises
2020,Men,Quebec,224.0,Other industry,Private enterprises
2020,Men,Quebec,6.0,Unclassified industry,Private enterprises
2020,Men,Quebec,,Total all industries,Unclassified enterprises
2020,Men,Quebec,,Finance,Unclassified enterprises
2020,Men,Quebec,,Utilities,Unclassified enterprises
2020,Men,Quebec,,Management of companies and enterprises,Unclassified enterprises
2020,Men,Quebec,,Distributive trade,Unclassified enterprises
2020,Men,Quebec,,Energy,Unclassified enterprises
2020,Men,Quebec,,Manufacturing,Unclassified enterprises
2020,Men,Quebec,,Construction,Unclassified enterprises
2020,Men,Quebec,,Other industry,Unclassified enterprises
2020,Men,Quebec,,Unclassified industry,Unclassified enterprises
2020,Women,Ontario,1199.0,Total all industries,Total all corporations
2020,Women,Ontario,639.0,Finance,Total all corporations
2020,Women,Ontario,9.0,Utilities,Total all corporations
2020,Women,Ontario,162.0,Management of companies and enterprises,Total all corporations
2020,Women,Ontario,27.0,Distributive trade,Total all corporations
2020,Women,Ontario,3.0,Energy,Total all corporations
2020,Women,Ontario,18.0,Manufacturing,Total all corporations
2020,Women,Ontario,46.0,Construction,Total all corporations
2020,Women,Ontario,285.0,Other industry,Total all corporations
2020,Women,Ontario,10.0,Unclassified industry,Total all corporations
2020,Women,Ontario,12.0,Total all industries,Government business entities
2020,Women,Ontario,0.0,Finance,Government business entities
2020,Women,Ontario,6.0,Utilities,Government business entities
2020,Women,Ontario,4.0,Management of companies and enterprises,Government business entities
2020,Women,Ontario,0.0,Distributive trade,Government business entities
2020,Women,Ontario,0.0,Energy,Government business entities
2020,Women,Ontario,0.0,Manufacturing,Government business entities
2020,Women,Ontario,2.0,Construction,Government business entities
2020,Women,Ontario,0.0,Other industry,Government business entities
2020,Women,Ontario,0.0,Unclassified industry,Government business entities
2020,Women,Ontario,80.0,Total all industries,Publicly traded corporations
2020,Women,Ontario,18.0,Finance,Publicly traded corporations
2020,Women,Ontario,0.0,Utilities,Publicly traded corporations
2020,Women,Ontario,35.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,Ontario,7.0,Distributive trade,Publicly traded corporations
2020,Women,Ontario,0.0,Energy,Publicly traded corporations
2020,Women,Ontario,2.0,Manufacturing,Publicly traded corporations
2020,Women,Ontario,0.0,Construction,Publicly traded corporations
2020,Women,Ontario,18.0,Other industry,Publicly traded corporations
2020,Women,Ontario,0.0,Unclassified industry,Publicly traded corporations
2020,Women,Ontario,1107.0,Total all industries,Private enterprises
2020,Women,Ontario,621.0,Finance,Private enterprises
2020,Women,Ontario,3.0,Utilities,Private enterprises
2020,Women,Ontario,123.0,Management of companies and enterprises,Private enterprises
2020,Women,Ontario,20.0,Distributive trade,Private enterprises
2020,Women,Ontario,3.0,Energy,Private enterprises
2020,Women,Ontario,16.0,Manufacturing,Private enterprises
2020,Women,Ontario,44.0,Construction,Private enterprises
2020,Women,Ontario,267.0,Other industry,Private enterprises
2020,Women,Ontario,10.0,Unclassified industry,Private enterprises
2020,Women,Ontario,,Total all industries,Unclassified enterprises
2020,Women,Ontario,,Finance,Unclassified enterprises
2020,Women,Ontario,,Utilities,Unclassified enterprises
2020,Women,Ontario,,Management of companies and enterprises,Unclassified enterprises
2020,Women,Ontario,,Distributive trade,Unclassified enterprises
2020,Women,Ontario,,Energy,Unclassified enterprises
2020,Women,Ontario,,Manufacturing,Unclassified enterprises
2020,Women,Ontario,,Construction,Unclassified enterprises
